role,time_min,kills,deaths,assists,creeps,rank
1,28.52088206928524,5,5,12,183,B
4,22.973668298975618,1,2,23,10,B
3,27.806264251029706,14,8,8,273,A
3,26.856902137643374,3,1,5,252,A
4,27.56943529627307,0,7,16,42,D
1,20.68392971141666,7,1,14,124,A
1,35.200448381758065,11,2,14,217,A
1,24.73412179751393,8,3,6,149,B
0,36.43972655371442,11,2,4,261,A
4,23.896918639349217,3,2,10,27,C
1,31.806330729979642,3,1,12,165,B
3,23.73570844513071,3,1,3,233,S
2,36.485094439300155,12,6,7,282,A
2,33.46596122039365,5,2,2,298,A
1,23.56130876649464,3,2,10,103,B
2,28.451253300386963,10,7,9,204,B
2,27.71271920841251,6,7,4,222,B
0,34.517486869905696,12,6,2,305,A
3,33.659639846539534,14,2,6,271,S
3,25.18220035491667,7,1,9,185,A
0,32.0005480535826,5,6,2,304,A
0,24.137766109147368,13,8,4,189,B
2,37.858768352411204,8,6,8,370,A
4,22.35866389790349,0,7,24,43,D
2,21.710039156523532,13,0,9,152,S
0,30.02837417695801,13,7,7,227,B
3,20.643338493216763,3,5,2,175,A
2,30.112212856548176,8,0,6,246,S
4,37.80281282403242,1,1,11,18,C
2,21.995360677016127,13,6,6,156,B
1,35.62773139447401,8,1,8,217,A
2,29.628144265645943,9,5,6,231,A
0,35.95580612012499,3,6,4,330,A
3,37.95990557023373,5,5,4,328,A
3,35.67185314834661,11,4,5,286,A
0,35.029771147419126,13,7,3,283,A
1,28.919170126627627,6,6,13,131,C
0,33.11239760889978,11,5,7,275,A
2,39.00207511103077,13,5,7,325,A
0,36.35961699858031,6,3,9,286,A
0,36.77829667770597,12,7,3,289,B
1,33.153548675852605,10,2,11,163,B
2,39.76495464791819,5,3,6,287,B
4,26.965988347723766,0,0,11,2,B
4,32.191118838395205,2,5,24,12,C
3,27.427884848270878,9,5,7,196,B
0,22.215678231910573,11,1,7,180,S
3,24.626396018096976,4,1,5,206,A
1,21.114137913868483,9,1,10,138,A
4,26.66250921045223,0,0,24,4,S
0,29.121354607945978,6,1,8,263,S
1,26.381303104393098,5,0,5,166,S
1,25.101728622385867,5,5,9,132,B
0,26.44673569114522,7,5,9,210,A
1,28.739615522915905,6,7,7,149,C
0,22.656522088844305,5,0,8,168,S
0,28.4217026867724,12,7,4,212,B
2,39.1295564261123,5,3,7,386,A
3,28.535918721263194,4,4,7,285,A
1,25.646062400227994,7,0,12,117,S
1,30.244461148950776,3,4,9,149,C
2,30.173666553754586,7,3,6,230,A
2,25.905628732272287,13,0,4,235,S
2,21.236057401580695,11,0,5,186,S
4,37.47263606372543,2,9,17,10,D
4,26.790118145436878,0,4,19,38,C
4,27.999026697509972,0,3,18,35,C
0,21.574140027370326,9,1,2,161,A
1,32.48751910983952,10,2,6,133,B
3,27.900908379393357,3,0,5,205,A
0,29.093883298511283,12,6,7,203,B
1,37.820580372225045,5,6,14,194,B
1,38.486539947356626,6,1,14,259,A
2,31.196674497992753,10,2,9,275,S
2,27.488723146980288,8,5,4,237,A
0,20.0341006300453,8,2,3,155,A
2,29.29292002281578,6,2,7,227,A
1,27.012721629568155,7,3,8,185,A
2,32.17380258400709,5,5,6,285,A
4,31.938502714593085,2,7,14,27,D
2,20.371841172460666,7,1,3,163,A
1,39.31118436637317,8,6,6,207,B
0,22.51795772814327,13,3,8,206,S
3,34.38115442027321,11,5,7,287,A
2,24.5053155739011,13,4,6,202,A
1,37.769870777287096,3,1,11,217,A
3,24.857293010625327,8,4,6,191,A
3,23.11780874910279,5,1,3,217,S
4,27.079877009525326,2,8,14,12,D
3,37.65951469839619,13,7,4,273,B
1,35.535368170192896,4,0,14,189,S
1,36.725100187428055,10,1,14,249,S
2,31.91768676512062,6,1,8,273,S
2,26.94939282995243,11,6,9,195,B
2,27.556182008648673,11,0,4,250,S
3,36.823774101424945,10,0,7,335,S
3,28.586854745993115,4,6,6,237,B
4,33.30778474336035,2,9,15,33,D
2,22.89882135280031,7,1,5,210,S
0,29.446433008566178,12,5,4,260,A
4,34.56348203791011,3,2,19,50,B
0,24.9910478443024,11,6,8,180,B
3,38.400629933026636,8,1,7,336,S
4,23.929018667452404,3,2,24,15,B
4,37.399018878328384,1,5,13,2,D
1,23.99694518171127,10,6,7,109,C
3,27.82781328764539,7,5,3,221,B
3,39.03208137837096,11,6,6,358,A
4,25.22870752707005,2,7,13,16,D
3,26.97444697600571,3,8,8,235,A
4,39.23690809053669,1,3,11,64,D
